Código de Barras;Tipo de Produto;Descrição;Preço de Custo;Preço Venda Varejo;Preço Venda Atacado;Quantidade Mínima Atacado;Unidade;Ativo;Categoria do Produto;Subcategoria do Produto;Movimenta Estoque;Estoque mínimo;Quantidade em Estoque;Marca;Modelo;Código Balança;Código Interno;Tags;Tipo;NCM;Origem;CEST;Categoria PDV;Botão PDV;Categoria na Loja Virtual;Subcategoria na Loja Virtual;Nome na Loja Virtual;Preço De;Preço Por;Altura (cm);Largura (cm);Profundidade (cm);Peso (Kg);Descrição do Produto;Garantia;Itens Inclusos;Especificações
"6195365";"Produto";"CAMISA FEM  COLORS ROVITEX";21.90;45.00;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;5.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"CAMISA FEM  COLORS ROVITEX";0.00;45.00;0.000;0.000;0.000;0.000;"";"";"";""
"6195435";"Produto";"BLUSA ALÇA COLORS ROVITEX";14.90;29.90;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;4.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"BLUSA ALÇA COLORS ROVITEX";0.00;29.90;0.000;0.000;0.000;0.000;"";"";"";""
"D00320";"Produto";"CAMISA MASC ROVITEX";40.90;85.00;0.00;0.00;"Unidade";"Sim";"MASCULINO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;2.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"CAMISA MASC ROVITEX";0.00;85.00;0.000;0.000;0.000;0.000;"";"";"";""
"E14257";"Produto";"BLUSA REGATA COLORS ROVITEX";18.90;39.90;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;1.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"BLUSA REGATA COLORS ROVITEX";0.00;39.90;0.000;0.000;0.000;0.000;"";"";"";""
"S01188";"Produto";"BLUSA PLU SYS MANGA COLORS ROVITEX";32.90;65.00;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;0.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"BLUSA PLU SYS MANGA COLORS ROVITEX";0.00;65.00;0.000;0.000;0.000;0.000;"";"";"";""
"0000000000000000000123";"Produto";"esfoliante pes avon";20.00;20.00;0.00;0.00;"Unidade";"Sim";"";"";"Não";0.000;0.000;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0.00;0.00;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (04/04/2024)";"";"";""
"000000001234";"Produto";"top coot boticario";16.00;16.00;0.00;0.00;"Unidade";"Sim";"";"";"Não";0.000;0.000;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0.00;0.00;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (04/04/2024)";"";"";""
"327";"Produto";"tangao fio duplo consignado";24.90;24.90;0.00;0.00;"Unidade";"Sim";"";"";"Não";0.000;0.000;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0.00;0.00;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (23/04/2024)";"";"";""
"135787";"Produto";"aquavibe body splash avon";18.19;35.90;0.00;0.00;"Unidade";"Sim";"PERFUMARIA AVON";"PERFUMARIA AVON";"Sim";0.000;1.000;"AVON";"";"";"";"";"";"";"";"";"";"";"";"";"";0.00;35.90;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (23/04/2024)";"";"";""
"1370";"Produto";"CALÇINHA JUVENIL SH";4.50;8.00;0.00;0.00;"Unidade";"Sim";"LINGERIE INFANTIL";"LINGERIE INFANTIL";"Sim";0.000;-1.000;"SHOPEE";"";"";"";"";"";"";"";"";"";"";"";"";"CALÇINHA JUVENIL SH";0.00;8.00;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (23/04/2024)";"";"";""
"300000";"Produto";"CALÇA FIRMADORA CONSINADO";24.90;24.90;0.00;0.00;"Unidade";"Sim";"";"";"Não";0.000;0.000;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0.00;0.00;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (23/04/2024)";"";"";""
"309000";"Produto";"CALÇA MARCIA CONSIGNADO";22.90;22.90;0.00;0.00;"Unidade";"Sim";"";"";"Não";0.000;0.000;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0.00;0.00;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (23/04/2024)";"";"";""
"0013000";"Produto";"CALESSON DALYLA CONSIGNADO";11.90;11.90;0.00;0.00;"Unidade";"Sim";"";"";"Não";0.000;0.000;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0.00;0.00;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (23/04/2024)";"";"";""
"01020301";"Produto";"short fem moleton sinval";35.00;35.00;0.00;0.00;"Unidade";"Sim";"";"";"Não";0.000;0.000;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0.00;0.00;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (11/05/2024)";"";"";""
",,252";"Produto";"cinta modeladora consig";39.90;39.90;0.00;0.00;"Unidade";"Sim";"";"";"Não";0.000;0.000;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0.00;0.00;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (11/05/2024)";"";"";""
"0084CONSIG";"Produto";"calesson rana consig";26.90;26.90;0.00;0.00;"Unidade";"Sim";"";"";"Não";0.000;0.000;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0.00;0.00;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (11/05/2024)";"";"";""
"303CONSIG";"Produto";"fio sex ana clara consig";18.90;18.90;0.00;0.00;"Unidade";"Sim";"";"";"Não";0.000;0.000;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0.00;0.00;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (11/05/2024)";"";"";""
"3569BOT";"Produto";"colonia uomini 100 ml boticario";175.00;175.00;0.00;0.00;"Unidade";"Sim";"";"";"Não";0.000;0.000;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0.00;0.00;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (23/05/2024)";"";"";""
"0032834";"Produto";"cueca box riviera consg";34.50;34.50;0.00;0.00;"Unidade";"Sim";"";"";"Não";0.000;0.000;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0.00;0.00;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (23/05/2024)";"";"";""
"010203SH";"Produto";"short dool sh";10.00;30.00;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;4.000;"SHOPEE";"";"";"";"";"";"";"";"";"";"";"";"";"short dool sh";0.00;30.00;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (01/06/2024)";"";"";""
"020304SHOP";"Produto";"cobertor suede";39.90;39.90;0.00;0.00;"Unidade";"Sim";"";"";"Não";0.000;0.000;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0.00;0.00;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (01/06/2024)";"";"";""
"76422";"Produto";"essencial deo parfum 100ml natura";111.00;255.00;0.00;0.00;"Unidade";"Sim";"PERFUMARIA NATURA";"NATURAB";"Sim";0.000;0.000;"NATUURA";"";"";"";"";"";"";"";"";"";"";"";"";"";0.00;0.00;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (14/06/2024)";"";"";""
"2000000000533";"Produto";"SHORT FEM MOLETON C/ BOLSO SINVAL";12.50;25.00;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;7.000;"FORNC SINVAL";"";"";"";"";"";"";"";"";"";"";"";"";"SHORT FEM MOLETON C/ BOLSO SINVAL";0.00;25.00;0.000;0.000;0.000;0.000;"";"";"";""
"48787";"Produto";"MALBEC DES SPORT 100 ML";178.42;209.90;0.00;0.00;"Unidade";"Sim";"COSMETICO O BOTICARIO";"COSMETICO O BOTICARIO";"Sim";0.000;-2.000;"O BOTICARIO";"";"";"";"";"";"";"";"";"";"";"";"";"MALBEC DES SPORT 100 ML";0.00;209.90;0.000;0.000;0.000;0.000;"";"";"";""
"48675";"Produto";"REFIL SPA LOÇÃO AMEIXA NEGRA BOTICARIO";53.46;62.90;0.00;0.00;"Unidade";"Sim";"COSMETICO O BOTICARIO";"COSMETICO O BOTICARIO";"Sim";0.000;0.000;"O BOTICARIO";"";"";"";"";"";"";"";"";"";"";"";"";"REFIL SPA LOÇÃO AMEIXA NEGRA BOTICARIO";0.00;62.90;0.000;0.000;0.000;0.000;"";"";"";""
"55642";"Produto";"ARBO DES AEROSOL BOTICARIO";22.90;35.90;0.00;0.00;"Unidade";"Sim";"COSMETICO O BOTICARIO";"COSMETICO O BOTICARIO";"Sim";0.000;2.000;"O BOTICARIO";"";"";"";"";"";"";"";"";"";"";"";"";"ARBO DES AEROSOL BOTICARIO";0.00;35.90;0.000;0.000;0.000;0.000;"";"";"";""
"51229";"Produto";"DES C BEM ROOL ON BOTICARIO";0.01;27.90;0.00;0.00;"Unidade";"Sim";"PERFUMARIA O BOTICARIO";"BOTICARIO";"Não";0.000;0.000;"O BOTICARIO";"";"";"";"";"";"";"";"";"";"";"";"";"DES C BEM ROOL ON BOTICARIO";0.00;27.90;0.000;0.000;0.000;0.000;"";"";"";""
"102511";"Produto";"JAQUETA  JEANS MUITO MAIS";99.90;199.90;0.00;0.00;"Unidade";"Sim";"MASCULINO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;2.000;"MUITO MAIS";"";"";"";"";"";"";"";"";"";"";"";"";"";0.00;0.00;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (19/07/2024)";"";"";""
"987654321";"Produto";"master chef tuppaware";180.00;180.00;0.00;0.00;"Unidade";"Sim";"";"";"Não";0.000;0.000;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0.00;0.00;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (10/08/2024)";"";"";""
"9874/NATURA";"Produto";"HIDRATANTE TODODIA NATURA";48.93;72.90;0.00;0.00;"Unidade";"Sim";"COSMETICO NATURA";"COSMETICO NATURA";"Sim";0.000;0.000;"NATUURA";"";"";"";"";"";"";"";"";"";"";"";"";"HIDRATANTE TODODIA NATURA";0.00;72.90;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (27/08/2024)";"";"";""
"295/375/555";"Produto";"BLUSA REGATA CANELADAS/ESTAMPAS ROVITEX";19.40;39.90;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;8.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"BLUSA REGATA CANELADAS/ESTAMPAS ROVITEX";0.00;39.90;0.000;0.000;0.000;0.000;"";"";"";""
"305/715/735";"Produto";"BLUSA ALÇA   715 COLOR /LIGANETE ROVITEX";15.90;30.00;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;6.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"BLUSA ALÇA   715 COLOR /LIGANETE ROVITEX";0.00;30.00;0.000;0.000;0.000;0.000;"";"";"";""
"615/785";"Produto";"BLUSA ALÇA 615 VISCOSE ROVITEX";17.90;39.90;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;14.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"BLUSA ALÇA 615 VISCOSE ROVITEX";0.00;39.90;0.000;0.000;0.000;0.000;"";"";"";""
"S151/S153";"Produto";"BLUSA REGATA PLU CANELADA/ALÇA ROVITEX";20.90;45.00;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;6.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"BLUSA REGATA PLU CANELADA/ALÇA ROVITEX";0.00;45.00;0.000;0.000;0.000;0.000;"";"";"";""
"S240/S185/S940";"Produto";"BLUSA MANGA PLU BORDADO/ESTAMPA/CANELADA ROVITEX";24.90;55.90;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;10.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"BLUSA MANGA PLU BORDADO/ESTAMPA/CANELADA ROVITEX";0.00;55.90;0.000;0.000;0.000;0.000;"";"";"";""
"E379";"Produto";"BLUSA PLU MANGA COLOR ROVITEX";18.90;39.90;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;2.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"BLUSA PLU MANGA COLOR ROVITEX";0.00;39.90;0.000;0.000;0.000;0.000;"";"";"";""
"S289";"Produto";"BLUSA PLU GOLA V ROVITEX";30.90;65.00;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;2.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"BLUSA PLU GOLA V ROVITEX";0.00;65.00;0.000;0.000;0.000;0.000;"";"";"";""
"625";"Produto";"BLUSA REGATA COM RENDA ROVITEX";21.90;45.00;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;4.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"BLUSA REGATA COM RENDA ROVITEX";0.00;45.00;0.000;0.000;0.000;0.000;"";"";"";""
"VEST125/195";"Produto";"VESTIDO MIDI CREPE ROVITEX";26.57;65.00;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;8.000;"ROVITEX";"";"";"";"";"";"";"";"";"";"";"";"";"VESTIDO MIDI CREPE ROVITEX";0.00;65.00;0.000;0.000;0.000;0.000;"";"";"";""
"5416/MAS/FEL";"Produto";"massageador sh";25.00;25.00;0.00;0.00;"Unidade";"Sim";"";"";"Não";0.000;0.000;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0.00;0.00;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (24/09/2024)";"";"";""
"2000000000534";"Produto";"BIOGRAFIA COL FEM 100ML NATURA";84.90;185.90;0.00;0.00;"Unidade";"Sim";"PERFUMARIA NATURA";"NATURAB";"Sim";0.000;1.000;"NATUURA";"";"";"";"";"";"";"";"";"";"";"";"";"BIOGRAFIA COL FEM 100ML NATURA";0.00;185.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000535";"Produto";"ILIA DEO PARFUM 50ML NATURA";83.93;173.90;0.00;0.00;"Unidade";"Sim";"PERFUMARIA NATURA";"NATURAB";"Sim";0.000;1.000;"NATUURA";"";"";"";"";"";"";"";"";"";"";"";"";"ILIA DEO PARFUM 50ML NATURA";0.00;173.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000536";"Produto";"LUNA DEO CORPORAL REFIL NATURA";17.43;35.90;0.00;0.00;"Unidade";"Sim";"PERFUMARIA NATURA";"NATURAB";"Sim";0.000;1.000;"NATUURA";"";"";"";"";"";"";"";"";"";"";"";"";"LUNA DEO CORPORAL REFIL NATURA";0.00;35.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000537";"Produto";"SHAMPOO TODODIA NATURA";15.73;31.90;0.00;0.00;"Unidade";"Sim";"COSMETICO NATURA";"COSMETICO NATURA";"Sim";0.000;0.000;"NATUURA";"";"";"";"";"";"";"";"";"";"";"";"";"SHAMPOO TODODIA NATURA";0.00;31.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000538";"Produto";"CONDICIONADOR E CREME DE PENTEAR  TODODIA NATURA";17.89;33.90;0.00;0.00;"Unidade";"Sim";"COSMETICO NATURA";"COSMETICO NATURA";"Sim";0.000;4.000;"NATUURA";"";"";"";"";"";"";"";"";"";"";"";"";"CONDICIONADOR E CREME DE PENTEAR  TODODIA NATURA";0.00;33.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000539";"Produto";"BODY SPHASH  TODODIA NATURA";41.93;77.90;0.00;0.00;"Unidade";"Sim";"PERFUMARIA NATURA";"NATURAB";"Sim";0.000;0.000;"NATUURA";"";"";"";"";"";"";"";"";"";"";"";"";"BODY SPHASH  TODODIA NATURA";0.00;77.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000540";"Produto";"SABONETE CX C/5 NATURE NATURA";23.73;42.90;0.00;0.00;"Unidade";"Sim";"COSMETICO NATURA";"COSMETICO NATURA";"Sim";0.000;1.000;"NATUURA";"";"";"";"";"";"";"";"";"";"";"";"";"SABONETE CX C/5 NATURE NATURA";0.00;42.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000541";"Produto";"SHRT GORGURINHO PLU SYS SP";35.00;70.00;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;4.000;"BRAS SP";"";"";"";"";"";"";"";"";"";"";"";"";"SHRT GORGURINHO PLU SYS SP";0.00;70.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000542";"Produto";"SHORT GORGURINHO C/ CORDAO SP";25.00;39.90;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;3.000;"BRAS SP";"";"";"";"";"";"";"";"";"";"";"";"";"SHORT GORGURINHO C/ CORDAO SP";0.00;39.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000543";"Produto";"SHORT BRIM LYCRA SP";15.00;39.90;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;5.000;"BRAS SP";"";"";"";"";"";"";"";"";"";"";"";"";"SHORT BRIM LYCRA SP";0.00;39.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000544";"Produto";"VESTIDO E MACAQUINHO CREPE SP";30.00;70.00;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;2.000;"BRAS SP";"";"";"";"";"";"";"";"";"";"";"";"";"VESTIDO E MACAQUINHO CREPE SP";0.00;70.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000545";"Produto";"MACACAO PANTACOURT SP";35.00;79.90;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;3.000;"BRAS SP";"";"";"";"";"";"";"";"";"";"";"";"";"MACACAO PANTACOURT SP";0.00;79.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000546";"Produto";"BLUSA MALHA SP";20.00;39.90;0.00;0.00;"Unidade";"Não";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;0.000;"BRAS SP";"";"";"";"";"";"";"";"";"";"";"";"";"BLUSA MALHA SP";0.00;39.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000547";"Produto";"BLUSA ALÇA VISCOSE SP";15.00;35.00;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;7.000;"BRAS SP";"";"";"";"";"";"";"";"";"";"";"";"";"BLUSA ALÇA VISCOSE SP";0.00;35.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000548";"Produto";"BLUSA VISCOSE PLU SYS SP";25.00;50.00;0.00;0.00;"Unidade";"Não";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;0.000;"BRAS SP";"";"";"";"";"";"";"";"";"";"";"";"";"BLUSA VISCOSE PLU SYS SP";0.00;50.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000549";"Produto";"CARTEIRA FEMININA SP";15.00;30.00;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;1.000;"BRAS SP";"";"";"";"";"";"";"";"";"";"";"";"";"CARTEIRA FEMININA SP";0.00;30.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000550";"Produto";"BOLSAS SP";35.00;70.00;0.00;0.00;"Unidade";"Sim";"ACESSORIOS";"ACESSORIOS";"Sim";0.000;1.000;"BRAS SP";"";"";"";"";"";"";"";"";"";"";"";"";"BOLSAS SP";0.00;70.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000551";"Produto";"CROPET TOP SP";15.00;30.00;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;6.000;"BRAS SP";"";"";"";"";"";"";"";"";"";"";"";"";"CROPET TOP SP";0.00;30.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000552";"Produto";"SHORT CANELADO SP";10.00;20.00;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;2.000;"BRAS SP";"";"";"";"";"";"";"";"";"";"";"";"";"SHORT CANELADO SP";0.00;20.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000553";"Produto";"CUECAV BOX ALGODAO SP";10.00;20.00;0.00;0.00;"Unidade";"Sim";"MASCULINO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;3.000;"BRAS SP";"";"";"";"";"";"";"";"";"";"";"";"";"CUECAV BOX ALGODAO SP";0.00;20.00;0.000;0.000;0.000;0.000;"";"";"";""
"964789";"Produto";"SHORT PLU SYS GORGURINHO SP";70.00;70.00;0.00;0.00;"Unidade";"Sim";"";"";"Não";0.000;0.000;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0.00;0.00;0.000;0.000;0.000;0.000;"Cadastro automático sincronização PDV (15/10/2024)";"";"";""
"75877";"Produto";"FLORATA COL 75ML FLEUR SUPREME BOTICARIO";169.92;199.90;0.00;0.00;"Unidade";"Sim";"PERFUMARIA O BOTICARIO";"BOTICARIO";"Sim";0.000;-1.000;"O BOTICARIO";"";"";"";"";"";"";"";"";"";"";"";"";"FLORATA COL 75ML FLEUR SUPREME BOTICARIO";0.00;199.90;0.000;0.000;0.000;0.000;"";"";"";""
"58526";"Produto";"QUASAR DEEP BLUE 100ML BOTICARIO";89.93;119.90;0.00;0.00;"Unidade";"Sim";"PERFUMARIA O BOTICARIO";"BOTICARIO";"Sim";0.000;1.000;"O BOTICARIO";"";"";"";"";"";"";"";"";"";"";"";"";"QUASAR DEEP BLUE 100ML BOTICARIO";0.00;119.90;0.000;0.000;0.000;0.000;"";"";"";""
"49970";"Produto";"FLORATA BODY SPLASH BOTICARIO";76.42;89.90;0.00;0.00;"Unidade";"Sim";"PERFUMARIA O BOTICARIO";"BOTICARIO";"Sim";0.000;0.000;"O BOTICARIO";"";"";"";"";"";"";"";"";"";"";"";"";"FLORATA BODY SPLASH BOTICARIO";0.00;89.90;0.000;0.000;0.000;0.000;"";"";"";""
"51526";"Produto";"FLORATA OLEO CORPORAL  BOTICARIO";63.66;74.90;0.00;0.00;"Unidade";"Sim";"PERFUMARIA O BOTICARIO";"BOTICARIO";"Sim";0.000;0.000;"O BOTICARIO";"";"";"";"";"";"";"";"";"";"";"";"";"FLORATA OLEO CORPORAL  BOTICARIO";0.00;74.90;0.000;0.000;0.000;0.000;"";"";"";""
"57829";"Produto";"KIT CEREJA ROUGE CREME E BODY SPLASH SPA BOTICARIO";113.74;133.90;0.00;0.00;"Unidade";"Sim";"PERFUMARIA O BOTICARIO";"BOTICARIO";"Sim";0.000;0.000;"O BOTICARIO";"";"";"";"";"";"";"";"";"";"";"";"";"KIT CEREJA ROUGE CREME E BODY SPLASH SPA BOTICARIO";0.00;133.90;0.000;0.000;0.000;0.000;"";"";"";""
"55365";"Produto";"CONDICIONADOR BANANA 170ML BOTICARIO";21.16;24.90;0.00;0.00;"Unidade";"Sim";"COSMETICO O BOTICARIO";"COSMETICO O BOTICARIO";"Sim";0.000;1.000;"O BOTICARIO";"";"";"";"";"";"";"";"";"";"";"";"";"CONDICIONADOR BANANA 170ML BOTICARIO";0.00;24.90;0.000;0.000;0.000;0.000;"";"";"";""
"82059";"Produto";"o.u.i colonia 75ml boticario";243.90;349.00;0.00;0.00;"Unidade";"Sim";"PERFUMARIA O BOTICARIO";"BOTICARIO";"Sim";0.000;0.000;"O BOTICARIO";"";"";"";"";"";"";"";"";"";"";"";"";"o.u.i colonia 75ml boticario";0.00;349.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000554";"Produto";"CONJUNTO SAIA LONGA E BLUSA SP";38.00;100.00;0.00;0.00;"Unidade";"Sim";"FEMININO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;1.000;"BRAS SP";"";"";"";"";"";"";"";"";"";"";"";"";"CONJUNTO SAIA LONGA E BLUSA SP";0.00;100.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000555";"Kit";"KIT BIOGRAFIA COL 100ML E SABONETE LIQUIDO NATURA";94.56;229.90;0.00;0.00;"Unidade";"Sim";"PERFUMARIA NATURA";"NATURAB";"Sim";0.000;1.000;"NATUURA";"";"";"";"";"";"";"";"";"";"";"";"";"KIT BIOGRAFIA COL 100ML E SABONETE LIQUIDO NATURA";0.00;229.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000556";"Produto";"SABONETE ENCANTO CX/4 AVON";13.99;25.00;0.00;0.00;"Unidade";"Sim";"COSMETICOS AVON";"COSMETICOS AVON";"Sim";0.000;1.000;"AVON";"";"";"";"";"";"";"";"";"";"";"";"";"SABONETE ENCANTO CX/4 AVON";0.00;25.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000557";"Kit";"KIT LUMINA NATURA  SHAMPOO/CONDICIONADOR/MASCARA";69.93;159.90;0.00;0.00;"Unidade";"Sim";"COSMETICO NATURA";"COSMETICO NATURA";"Sim";0.000;0.000;"NATUURA";"";"";"";"";"";"";"";"";"";"";"";"";"KIT LUMINA NATURA  SHAMPOO/CONDICIONADOR/MASCARA";0.00;159.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000558";"Kit";"KIT ILIA COLONIA 50ML E CAIXA SABONETEC/3 UNID NATURA";112.00;209.90;0.00;0.00;"Unidade";"Sim";"PERFUMARIA NATURA";"NATURAB";"Sim";0.000;1.000;"NATUURA";"";"";"";"";"";"";"";"";"";"";"";"";"KIT ILIA COLONIA 50ML E CAIXA SABONETEC/3 UNID NATURA";0.00;209.90;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000559";"Produto";"CAMISETA REGATA MASC SH";10.00;25.00;0.00;0.00;"Unidade";"Sim";"MASCULINO ADULTO";"VESTUARIO ADULTO";"Sim";0.000;8.000;"SHOPEE";"";"";"";"";"";"";"";"";"";"";"";"";"CAMISETA REGATA MASC SH";0.00;25.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000560";"Produto";"kit egeo dolce  ( colonia 50 ml e moouse hidratante) boticario";123.16;145.00;0.00;0.00;"Unidade";"Sim";"PERFUMARIA O BOTICARIO";"BOTICARIO";"Sim";0.000;-1.000;"O BOTICARIO";"";"";"";"";"";"";"";"";"";"";"";"";"kit egeo dolce  ( colonia 50 ml e moouse hidratante) boticario";0.00;145.00;0.000;0.000;0.000;0.000;"";"";"";""
"2000000000561";"Produto";"BONECA SAPEKINHA";20.00;45.00;0.00;0.00;"Unidade";"Sim";"BRINQUEDOS";"BRINQUEDOS";"Sim";0.000;0.000;"";"";"";"";"";"";"";"";"";"";"";"";"";"BONECA SAPEKINHA";0.00;45.00;0.000;0.000;0.000;0.000;"";"";"";""
